account_id,name,address,latest_update_datetime,queue,status
48606,John Martinez,"33 Elm Street, Waterford",2025-06-23T13:16:16.000000,LEGAL,LEG VERIF 1
54341,Michael Davis,"164 Maple Avenue, Belfast",2025-06-23T14:37:27.000000,PAYING,PAY CURR
62106,Laura Brown,"183 Riverside Drive, Galway",2025-06-23T15:55:53.000000,INSOLVENCY,INS4
89178,Daniel Garcia,"76 Cedar Lane, Galway",2025-06-23T16:16:34.000000,OTHER,ARCHIVED
47801,John Johnson,"44 Cedar Lane, Dublin",2025-06-23T19:11:59.000000,LEGAL,LEG_TIT
75042,Sophia Jones,"52 Cedar Lane, Limerick",2025-06-23T19:56:39.000000,COLLECTIONS,PAY OVER
83051,James Miller,"200 Hillcrest Road, Waterford",2025-06-23T21:17:51.000000,SETTLED,SETTLED
31233,Daniel Wilson,"55 Maple Avenue, Waterford",2025-06-23T22:30:32.000000,INSOLVENCY,INSP
40079,Sarah Wilson,"112 Elm Street, Belfast",2025-06-23T22:46:07.000000,INSOLVENCY,INS3
19086,Laura Brown,"88 Cedar Lane, Sligo",2025-06-23T23:01:41.000000,INSOLVENCY,INS2
32998,James Wilson,"1 Elm Street, Galway",2025-06-24T00:56:23.000000,LEGAL,LEG_TIT
65864,Maria Brown,"197 Hillcrest Road, Dublin",2025-06-24T00:57:23.000000,TRACE,GONEAWAY
67701,Alex Brown,"116 Maple Avenue, Waterford",2025-06-24T03:25:53.000000,COLLECTIONS,PRIME
32252,Michael Brown,"111 Elm Street, Belfast",2025-06-24T04:36:06.000000,OTHER,ARCHIVED
52087,Maria Brown,"120 Hillcrest Road, Belfast",2025-06-24T06:22:29.000000,PAYING,PAY CURR
51596,James Rodriguez,"150 Oak Street, Sligo",2025-06-24T06:41:15.000000,INSOLVENCY,INS3
32252,Michael Brown,"111 Elm Street, Belfast",2025-06-24T11:18:30.000000,PAYING,PAY PROP
59791,Emma Martinez,"93 Elm Street, Cork",2025-06-24T11:52:10.000000,SETTLED,SETTLED
61279,Maria Smith,"51 Maple Avenue, Dublin",2025-06-24T13:12:45.000000,OTHER,ARCHIVED
95274,Laura Jones,"120 Maple Avenue, Kilkenny",2025-06-24T14:55:34.000000,INSOLVENCY,INS3
54718,Emma Davis,"115 Oak Street, Sligo",2025-06-24T16:06:13.000000,COLLECTIONS,CANCEL2
97918,Daniel Smith,"123 Riverside Drive, Sligo",2025-06-24T16:26:22.000000,SETTLED,SETTLED
48880,Alex Martinez,"85 Pine Road, Kilkenny",2025-06-24T16:31:52.000000,LEGAL,LEG_NOT
91142,Michael Rodriguez,"159 Pine Road, Waterford",2025-06-24T21:46:40.000000,OTHER,ARCHIVED
39453,James Smith,"166 Cedar Lane, Limerick",2025-06-25T00:40:03.000000,TRACE,GONEAWAY
76500,John Garcia,"176 Sunset Boulevard, Cork",2025-06-25T04:00:02.000000,OTHER,ARCHIVED
68861,Emma Rodriguez,"115 Sunset Boulevard, Cork",2025-06-25T05:11:04.000000,INSOLVENCY,INS2
82487,Daniel Miller,"195 Riverside Drive, Belfast",2025-06-25T06:49:54.000000,TRACE,GONEAWAY
76500,John Garcia,"176 Sunset Boulevard, Cork",2025-06-25T15:23:46.000000,COLLECTIONS,CANCEL4
58120,Alex Jones,"138 Riverside Drive, Kilkenny",2025-06-26T03:10:58.000000,COLLECTIONS,PAY OVER
60663,Maria Smith,"86 Hillcrest Road, Cork",2025-06-26T06:26:26.000000,OTHER,ARCHIVED
70219,John Johnson,"59 Maple Avenue, Sligo",2025-06-26T07:29:00.000000,PAYING,PAY CURR
43403,Laura Brown,"183 Hillcrest Road, Dublin",2025-06-26T09:09:29.000000,OTHER,ARCHIVED
39776,Maria Davis,"113 Maple Avenue, Kilkenny",2025-06-26T10:16:35.000000,TRACE,GONEAWAY
68484,Michael Wilson,"53 Elm Street, Kilkenny",2025-06-26T10:31:59.000000,TRACE,GONEAWAY
32252,Michael Brown,"111 Elm Street, Belfast",2025-06-26T10:35:14.000000,LEGAL,LEG VERIF 2
82324,David Smith,"60 Maple Avenue, Limerick",2025-06-26T11:34:51.000000,PAYING,PAY PROP
53131,Emma Garcia,"41 Elm Street, Sligo",2025-06-27T00:12:40.000000,SETTLED,SETTLED
68484,Michael Wilson,"53 Elm Street, Kilkenny",2025-06-27T05:13:11.000000,LEGAL,LEG_NOT
73556,Emma Rodriguez,"154 Oak Street, Belfast",2025-06-27T05:18:35.000000,SETTLED,SETTLED
30746,Alex Miller,"32 Oak Street, Cork",2025-06-27T05:25:31.000000,COLLECTIONS,CANCEL4
95274,Laura Jones,"120 Maple Avenue, Kilkenny",2025-06-27T07:30:03.000000,LEGAL,LEG_NOT
86693,James Jones,"164 Cedar Lane, Kilkenny",2025-06-27T14:02:42.000000,LEGAL,LEG_TIT
40540,Daniel Martinez,"168 Pine Road, Cork",2025-06-27T18:39:08.000000,TRACE,GONEAWAY
81634,David Jones,"195 Hillcrest Road, Dublin",2025-06-27T19:54:40.000000,LEGAL,LEG_TIT
54296,Alex Garcia,"135 Oak Street, Belfast",2025-06-27T23:39:07.000000,PAYING,PAY PROP
14117,Sophia Jones,"44 Cedar Lane, Dublin",2025-06-28T00:31:10.000000,SETTLED,SETTLED
84256,Sarah Brown,"185 Elm Street, Waterford",2025-06-28T03:33:32.000000,TRACE,GONEAWAY
58064,Emma Williams,"123 Elm Street, Waterford",2025-06-28T14:20:41.000000,TRACE,GONEAWAY
86693,James Jones,"164 Cedar Lane, Kilkenny",2025-06-28T14:57:03.000000,TRACE,GONEAWAY
31933,David Williams,"15 Elm Street, Cork",2025-06-29T00:13:14.000000,LEGAL,LEG_NOT
57417,Daniel Smith,"175 Hillcrest Road, Limerick",2025-06-29T00:53:02.000000,COLLECTIONS,TELSOLUTIONS4
57074,James Jones,"76 Sunset Boulevard, Dublin",2025-06-29T01:01:44.000000,COLLECTIONS,CANCEL2
83776,Maria Smith,"105 Pine Road, Kilkenny",2025-06-29T02:08:51.000000,TRACE,GONEAWAY
77262,Daniel Garcia,"46 Sunset Boulevard, Limerick",2025-06-29T04:09:25.000000,INSOLVENCY,INS1
13787,Laura Wilson,"88 Elm Street, Cork",2025-06-29T04:37:08.000000,SETTLED,SETTLED
42252,Sophia Johnson,"150 Sunset Boulevard, Kilkenny",2025-06-29T06:39:54.000000,TRACE,GONEAWAY
62692,Maria Miller,"186 Maple Avenue, Sligo",2025-06-29T06:50:25.000000,TRACE,GONEAWAY
58984,Daniel Brown,"123 Pine Road, Cork",2025-06-29T08:16:10.000000,PAYING,PAY CURR
13664,Emma Wilson,"1 Cedar Lane, Galway",2025-06-29T09:32:12.000000,COLLECTIONS,CASSIST2
66463,John Wilson,"104 Sunset Boulevard, Kilkenny",2025-06-29T12:55:53.000000,PAYING,PAY CURR
84455,Daniel Smith,"118 Maple Avenue, Galway",2025-06-29T13:33:46.000000,INSOLVENCY,INS2
32687,Michael Wilson,"97 Cedar Lane, Dublin",2025-06-29T15:30:27.000000,COLLECTIONS,TELSOLUTIONS1
48880,Alex Martinez,"85 Pine Road, Kilkenny",2025-06-29T17:48:27.000000,TRACE,GONEAWAY
31527,Sarah Garcia,"145 Oak Street, Kilkenny",2025-06-29T19:21:13.000000,SETTLED,SETTLED
13484,Maria Davis,"129 Cedar Lane, Galway",2025-06-29T20:24:57.000000,COLLECTIONS,PRIME
77356,Daniel Martinez,"158 Oak Street, Sligo",2025-06-29T21:47:01.000000,LEGAL,LEG_NOT
73634,Daniel Johnson,"43 Hillcrest Road, Waterford",2025-06-30T02:48:20.000000,PAYING,PAY PROP
73556,Emma Rodriguez,"154 Oak Street, Belfast",2025-06-30T08:34:01.000000,OTHER,ARCHIVED
46369,Emma Jones,"85 Sunset Boulevard, Sligo",2025-06-30T11:01:45.000000,PAYING,PAY PROP
16628,Sarah Rodriguez,"164 Pine Road, Galway",2025-06-30T12:30:51.000000,LEGAL,LEG_TIT
46545,David Davis,"101 Sunset Boulevard, Waterford",2025-06-30T13:45:31.000000,OTHER,ARCHIVED
74228,Sarah Martinez,"44 Sunset Boulevard, Sligo",2025-06-30T16:00:42.000000,LEGAL,LEG VERIF 1
85043,Sarah Rodriguez,"103 Cedar Lane, Cork",2025-06-30T16:56:18.000000,LEGAL,LEG VERIF 1
94956,Alex Jones,"144 Riverside Drive, Limerick",2025-06-30T21:55:00.000000,PAYING,PAY PROP
88716,Emma Rodriguez,"113 Cedar Lane, Galway",2025-06-30T23:19:16.000000,SETTLED,SETTLED
52609,Sophia Brown,"53 Pine Road, Limerick",2025-06-30T23:35:55.000000,COLLECTIONS,CANCEL4
50973,Emma Miller,"128 Maple Avenue, Galway",2025-07-01T01:10:10.000000,OTHER,ARCHIVED
49171,John Martinez,"172 Hillcrest Road, Dublin",2025-07-01T01:27:55.000000,OTHER,ARCHIVED
92889,John Martinez,"90 Cedar Lane, Waterford",2025-07-01T02:49:16.000000,OTHER,ARCHIVED
56961,John Brown,"83 Riverside Drive, Galway",2025-07-01T03:28:19.000000,OTHER,ARCHIVED
54549,Olivia Miller,"41 Hillcrest Road, Kilkenny",2025-07-01T14:04:12.000000,OTHER,ARCHIVED
35227,Emma Brown,"44 Hillcrest Road, Sligo",2025-07-01T14:52:43.000000,COLLECTIONS,PAY OVER
19413,Sophia Jones,"52 Sunset Boulevard, Limerick",2025-07-01T15:51:30.000000,OTHER,ARCHIVED
74104,Sarah Rodriguez,"106 Riverside Drive, Kilkenny",2025-07-01T15:54:38.000000,INSOLVENCY,INS1
85441,John Garcia,"125 Hillcrest Road, Sligo",2025-07-01T17:05:47.000000,TRACE,GONEAWAY
67701,Alex Brown,"116 Maple Avenue, Waterford",2025-07-01T21:20:35.000000,TRACE,GONEAWAY
54885,Olivia Williams,"53 Riverside Drive, Galway",2025-07-01T23:44:19.000000,COLLECTIONS,CANCEL4
39966,Alex Johnson,"2 Riverside Drive, Limerick",2025-07-02T00:12:26.000000,SETTLED,SETTLED
57819,John Garcia,"141 Elm Street, Sligo",2025-07-02T00:58:51.000000,COLLECTIONS,CANCEL4
59344,Olivia Jones,"160 Sunset Boulevard, Limerick",2025-07-02T02:58:34.000000,COLLECTIONS,PRIME
89637,Olivia Smith,"50 Cedar Lane, Dublin",2025-07-02T03:03:55.000000,TRACE,GONEAWAY
37628,Maria Johnson,"30 Pine Road, Cork",2025-07-02T04:30:53.000000,LEGAL,LEG VERIF 1
98298,Sarah Williams,"118 Elm Street, Cork",2025-07-02T04:33:23.000000,TRACE,GONEAWAY
65428,David Jones,"35 Hillcrest Road, Limerick",2025-07-02T04:49:45.000000,OTHER,ARCHIVED
59502,Emma Garcia,"105 Hillcrest Road, Cork",2025-07-02T05:49:31.000000,OTHER,ARCHIVED
79212,Sophia Rodriguez,"177 Oak Street, Belfast",2025-07-02T09:15:57.000000,LEGAL,LEG_NOT
18486,Olivia Rodriguez,"20 Oak Street, Dublin",2025-07-02T09:52:58.000000,COLLECTIONS,TELSOLUTIONS4
66158,Emma Martinez,"99 Cedar Lane, Waterford",2025-07-02T11:05:24.000000,COLLECTIONS,CASSIST2
85922,John Rodriguez,"94 Pine Road, Sligo",2025-07-02T11:32:32.000000,TRACE,GONEAWAY
53016,Laura Johnson,"197 Oak Street, Belfast",2025-07-02T12:00:14.000000,SETTLED,SETTLED
26096,Sarah Jones,"154 Elm Street, Sligo",2025-07-02T15:57:36.000000,PAYING,PAY PROP
77535,Michael Johnson,"25 Maple Avenue, Sligo",2025-07-02T16:18:09.000000,PAYING,PAY CURR
90213,Laura Smith,"33 Riverside Drive, Kilkenny",2025-07-02T16:42:46.000000,SETTLED,SETTLED
82269,Maria Martinez,"175 Oak Street, Galway",2025-07-02T16:58:01.000000,PAYING,PAY CURR
62595,Sarah Davis,"25 Pine Road, Sligo",2025-07-02T21:38:16.000000,INSOLVENCY,INS4
39453,James Smith,"166 Cedar Lane, Limerick",2025-07-02T22:50:23.000000,TRACE,GONEAWAY
51596,James Rodriguez,"150 Oak Street, Sligo",2025-07-03T08:46:06.000000,PAYING,PAY CURR
16198,Laura Williams,"167 Elm Street, Limerick",2025-07-03T14:34:27.000000,COLLECTIONS,TELSOLUTIONS4
47933,Emma Brown,"79 Elm Street, Kilkenny",2025-07-04T00:54:26.000000,TRACE,GONEAWAY
80893,Alex Wilson,"36 Cedar Lane, Sligo",2025-07-04T01:25:12.000000,COLLECTIONS,PAY OVER
37988,Olivia Martinez,"80 Sunset Boulevard, Belfast",2025-07-04T02:24:55.000000,SETTLED,SETTLED
57663,John Johnson,"101 Oak Street, Belfast",2025-07-04T03:45:32.000000,PAYING,PAY PROP
83785,Sophia Martinez,"141 Hillcrest Road, Cork",2025-07-04T04:14:40.000000,TRACE,GONEAWAY
78633,James Davis,"20 Maple Avenue, Waterford",2025-07-04T11:22:28.000000,OTHER,ARCHIVED
39629,Michael Jones,"178 Cedar Lane, Sligo",2025-07-04T13:52:14.000000,PAYING,PAY CURR
38921,David Rodriguez,"132 Pine Road, Belfast",2025-07-04T15:01:09.000000,COLLECTIONS,PRIME
27800,Olivia Davis,"28 Sunset Boulevard, Waterford",2025-07-04T16:02:45.000000,COLLECTIONS,CANCEL2
55044,Emma Wilson,"74 Riverside Drive, Galway",2025-07-04T17:05:07.000000,COLLECTIONS,CANCEL4
32998,James Wilson,"1 Elm Street, Galway",2025-07-04T19:43:14.000000,LEGAL,LEG VERIF 2
45153,Sophia Davis,"16 Maple Avenue, Kilkenny",2025-07-04T19:55:03.000000,OTHER,ARCHIVED
30943,Sarah Brown,"85 Sunset Boulevard, Dublin",2025-07-04T21:37:25.000000,COLLECTIONS,PRIME
67396,Maria Johnson,"32 Riverside Drive, Sligo",2025-07-04T22:01:41.000000,SETTLED,SETTLED
70437,Olivia Miller,"185 Oak Street, Belfast",2025-07-04T22:26:45.000000,COLLECTIONS,CASSIST2
21489,Daniel Jones,"50 Riverside Drive, Galway",2025-07-04T22:59:47.000000,SETTLED,SETTLED
86693,James Jones,"164 Cedar Lane, Kilkenny",2025-07-05T03:16:23.000000,OTHER,ARCHIVED
65156,Sarah Smith,"138 Elm Street, Galway",2025-07-05T04:31:04.000000,SETTLED,SETTLED
33687,Michael Wilson,"175 Pine Road, Belfast",2025-07-05T06:10:11.000000,COLLECTIONS,TELSOLUTIONS1
29593,Laura Jones,"9 Cedar Lane, Dublin",2025-07-05T08:39:38.000000,OTHER,ARCHIVED
54718,Emma Davis,"115 Oak Street, Sligo",2025-07-05T09:58:54.000000,PAYING,PAY PROP
13664,Emma Wilson,"1 Cedar Lane, Galway",2025-07-05T10:56:41.000000,TRACE,GONEAWAY
66216,Sophia Smith,"182 Pine Road, Limerick",2025-07-05T11:14:07.000000,OTHER,ARCHIVED
58120,Alex Jones,"138 Riverside Drive, Kilkenny",2025-07-05T12:11:07.000000,TRACE,GONEAWAY
27620,Daniel Wilson,"79 Sunset Boulevard, Sligo",2025-07-05T14:50:04.000000,INSOLVENCY,INS2
82269,Maria Martinez,"175 Oak Street, Galway",2025-07-05T21:17:25.000000,OTHER,ARCHIVED
58064,Emma Williams,"123 Elm Street, Waterford",2025-07-05T22:12:53.000000,TRACE,GONEAWAY
93257,Daniel Williams,"50 Riverside Drive, Sligo",2025-07-05T23:13:28.000000,LEGAL,LEG VERIF 1
27800,Olivia Davis,"28 Sunset Boulevard, Waterford",2025-07-06T02:16:17.000000,PAYING,PAY PROP
11449,Daniel Miller,"6 Hillcrest Road, Waterford",2025-07-06T03:17:09.000000,SETTLED,SETTLED
89612,Daniel Jones,"194 Cedar Lane, Cork",2025-07-06T05:24:19.000000,COLLECTIONS,CANCEL2
94638,David Wilson,"139 Cedar Lane, Cork",2025-07-06T07:21:58.000000,OTHER,ARCHIVED
49823,Alex Jones,"1 Maple Avenue, Belfast",2025-07-06T07:30:23.000000,COLLECTIONS,PAY OVER
84455,Daniel Smith,"118 Maple Avenue, Galway",2025-07-06T08:44:43.000000,SETTLED,SETTLED
49171,John Martinez,"172 Hillcrest Road, Dublin",2025-07-06T10:59:54.000000,INSOLVENCY,INS4
80893,Alex Wilson,"36 Cedar Lane, Sligo",2025-07-06T11:45:15.000000,OTHER,ARCHIVED
81634,David Jones,"195 Hillcrest Road, Dublin",2025-07-06T12:37:31.000000,OTHER,ARCHIVED
30531,Sarah Garcia,"107 Sunset Boulevard, Waterford",2025-07-06T13:16:07.000000,PAYING,PAY PROP
43108,Maria Martinez,"109 Sunset Boulevard, Kilkenny",2025-07-06T13:45:25.000000,OTHER,ARCHIVED
17232,Laura Wilson,"71 Cedar Lane, Waterford",2025-07-06T15:19:21.000000,INSOLVENCY,INS1
42371,David Williams,"102 Elm Street, Belfast",2025-07-06T16:30:47.000000,OTHER,ARCHIVED
91558,Sophia Rodriguez,"139 Riverside Drive, Galway",2025-07-06T18:19:47.000000,SETTLED,SETTLED
46545,David Davis,"101 Sunset Boulevard, Waterford",2025-07-06T18:52:09.000000,INSOLVENCY,INS1
85922,John Rodriguez,"94 Pine Road, Sligo",2025-07-06T19:03:52.000000,PAYING,PAY CURR
79521,Sophia Jones,"196 Sunset Boulevard, Cork",2025-07-06T20:27:34.000000,COLLECTIONS,PRIME
88654,Michael Rodriguez,"128 Oak Street, Kilkenny",2025-07-06T20:50:45.000000,TRACE,GONEAWAY
86543,Sophia Davis,"180 Hillcrest Road, Belfast",2025-07-06T23:37:44.000000,TRACE,GONEAWAY
17413,Emma Martinez,"195 Riverside Drive, Kilkenny",2025-07-07T02:56:32.000000,TRACE,GONEAWAY
65428,David Jones,"35 Hillcrest Road, Limerick",2025-07-07T05:29:35.000000,LEGAL,HOLD FO
97132,Sophia Jones,"183 Oak Street, Belfast",2025-07-07T18:52:02.000000,LEGAL,LEG_TIT
85466,David Williams,"131 Cedar Lane, Dublin",2025-07-07T21:01:40.000000,LEGAL,LEG_NOT
48606,John Martinez,"33 Elm Street, Waterford",2025-07-07T23:02:42.000000,PAYING,PAY CURR
43403,Laura Brown,"183 Hillcrest Road, Dublin",2025-07-08T01:30:38.000000,OTHER,ARCHIVED
21707,Michael Rodriguez,"81 Pine Road, Dublin",2025-07-08T05:55:29.000000,OTHER,ARCHIVED
48606,John Martinez,"33 Elm Street, Waterford",2025-07-08T06:02:53.000000,SETTLED,SETTLED
66138,John Jones,"170 Hillcrest Road, Sligo",2025-07-08T12:25:25.000000,COLLECTIONS,CANCEL2
27223,Sophia Rodriguez,"165 Cedar Lane, Kilkenny",2025-07-09T08:02:44.000000,PAYING,PAY PROP
89082,Michael Smith,"188 Hillcrest Road, Belfast",2025-07-09T09:55:51.000000,PAYING,PAY CURR
67443,Sarah Brown,"134 Cedar Lane, Galway",2025-07-09T12:01:43.000000,PAYING,PAY CURR
39116,Olivia Johnson,"62 Oak Street, Cork",2025-07-09T13:43:03.000000,PAYING,PAY PROP
46494,Laura Johnson,"178 Cedar Lane, Sligo",2025-07-09T13:50:06.000000,LEGAL,LEG_NOT
84845,Sarah Rodriguez,"89 Riverside Drive, Waterford",2025-07-09T16:01:13.000000,LEGAL,LEG_TIT
55044,Emma Wilson,"74 Riverside Drive, Galway",2025-07-09T18:46:50.000000,OTHER,ARCHIVED
58064,Emma Williams,"123 Elm Street, Waterford",2025-07-09T19:24:54.000000,SETTLED,SETTLED
39629,Michael Jones,"178 Cedar Lane, Sligo",2025-07-10T02:19:17.000000,SETTLED,SETTLED
47984,Sarah Brown,"111 Riverside Drive, Kilkenny",2025-07-10T02:28:05.000000,COLLECTIONS,TELSOLUTIONS4
69313,Alex Davis,"143 Riverside Drive, Cork",2025-07-10T10:30:35.000000,LEGAL,LEG_TIT
49999,James Miller,"47 Riverside Drive, Limerick",2025-07-10T14:15:04.000000,LEGAL,LEG VERIF 1
37988,Olivia Martinez,"80 Sunset Boulevard, Belfast",2025-07-10T17:40:06.000000,COLLECTIONS,TELSOLUTIONS1
30817,Daniel Johnson,"134 Hillcrest Road, Limerick",2025-07-10T20:49:06.000000,LEGAL,LEG_NOT
61279,Maria Smith,"51 Maple Avenue, Dublin",2025-07-11T04:35:00.000000,TRACE,GONEAWAY
27223,Sophia Rodriguez,"165 Cedar Lane, Kilkenny",2025-07-11T08:07:17.000000,COLLECTIONS,CANCEL4
61708,John Davis,"142 Elm Street, Dublin",2025-07-11T14:02:40.000000,INSOLVENCY,INSP
48786,Sophia Martinez,"56 Hillcrest Road, Dublin",2025-07-11T23:45:41.000000,TRACE,GONEAWAY
30746,Alex Miller,"32 Oak Street, Cork",2025-07-12T02:01:29.000000,OTHER,ARCHIVED
98172,Emma Williams,"110 Cedar Lane, Limerick",2025-07-12T03:03:03.000000,TRACE,GONEAWAY
33057,Olivia Jones,"21 Hillcrest Road, Cork",2025-07-12T03:05:41.000000,SETTLED,SETTLED
91658,Olivia Davis,"106 Cedar Lane, Sligo",2025-07-12T05:16:01.000000,LEGAL,LEG_TIT
46588,Laura Miller,"68 Cedar Lane, Dublin",2025-07-12T05:31:10.000000,COLLECTIONS,CANCEL2
37798,Sarah Wilson,"54 Elm Street, Cork",2025-07-12T07:01:54.000000,COLLECTIONS,TELSOLUTIONS4
26168,Maria Williams,"120 Cedar Lane, Belfast",2025-07-12T11:25:25.000000,PAYING,PAY CURR
69791,Michael Rodriguez,"160 Maple Avenue, Belfast",2025-07-12T13:02:19.000000,COLLECTIONS,PRIME
86646,Sarah Williams,"29 Hillcrest Road, Galway",2025-07-12T17:20:02.000000,TRACE,GONEAWAY
66463,John Wilson,"104 Sunset Boulevard, Kilkenny",2025-07-12T18:07:56.000000,SETTLED,SETTLED
59505,Daniel Wilson,"113 Pine Road, Limerick",2025-07-12T22:55:04.000000,SETTLED,SETTLED
20507,Olivia Rodriguez,"17 Maple Avenue, Dublin",2025-07-13T00:50:00.000000,LEGAL,LEG_TIT
37744,Sophia Miller,"115 Oak Street, Limerick",2025-07-13T02:21:38.000000,PAYING,PAY PROP
77262,Daniel Garcia,"46 Sunset Boulevard, Limerick",2025-07-13T02:25:58.000000,OTHER,ARCHIVED
89946,John Brown,"125 Maple Avenue, Cork",2025-07-13T03:26:13.000000,COLLECTIONS,CANCEL4
72838,Laura Martinez,"18 Elm Street, Waterford",2025-07-13T03:43:18.000000,COLLECTIONS,PRIME
26232,Daniel Davis,"106 Pine Road, Belfast",2025-07-13T04:04:21.000000,PAYING,PAY CURR
48786,Sophia Martinez,"56 Hillcrest Road, Dublin",2025-07-13T07:01:19.000000,COLLECTIONS,CANCEL4
43403,Laura Brown,"183 Hillcrest Road, Dublin",2025-07-13T09:59:09.000000,TRACE,GONEAWAY
71914,Daniel Johnson,"76 Riverside Drive, Belfast",2025-07-13T10:26:43.000000,SETTLED,SETTLED
62692,Maria Miller,"186 Maple Avenue, Sligo",2025-07-13T11:01:01.000000,PAYING,PAY CURR
44476,David Martinez,"26 Cedar Lane, Cork",2025-07-13T13:36:25.000000,INSOLVENCY,INSP
98909,Michael Rodriguez,"83 Maple Avenue, Limerick",2025-07-13T13:38:59.000000,PAYING,PAY CURR
97730,Olivia Smith,"186 Sunset Boulevard, Limerick",2025-07-13T14:20:55.000000,LEGAL,LEG VERIF 1
89176,Sarah Johnson,"105 Cedar Lane, Galway",2025-07-13T17:19:08.000000,OTHER,ARCHIVED
98254,Sarah Rodriguez,"3 Pine Road, Sligo",2025-07-13T17:39:49.000000,INSOLVENCY,INS2
16198,Laura Williams,"167 Elm Street, Limerick",2025-07-13T20:34:50.000000,OTHER,ARCHIVED
13883,David Smith,"74 Sunset Boulevard, Cork",2025-07-13T22:18:45.000000,PAYING,PAY PROP
97132,Sophia Jones,"183 Oak Street, Belfast",2025-07-13T23:38:29.000000,SETTLED,SETTLED
58473,Sophia Brown,"162 Elm Street, Galway",2025-07-14T00:36:57.000000,TRACE,GONEAWAY
20233,Michael Davis,"60 Riverside Drive, Belfast",2025-07-14T00:38:23.000000,INSOLVENCY,INS1
26514,Sophia Smith,"135 Sunset Boulevard, Limerick",2025-07-14T01:09:19.000000,SETTLED,SETTLED
86646,Sarah Williams,"29 Hillcrest Road, Galway",2025-07-14T01:14:55.000000,SETTLED,SETTLED
91678,Laura Garcia,"104 Cedar Lane, Waterford",2025-07-14T01:32:20.000000,PAYING,PAY CURR
26686,James Johnson,"43 Riverside Drive, Waterford",2025-07-14T02:02:41.000000,LEGAL,HOLD FO
29600,Daniel Martinez,"184 Elm Street, Limerick",2025-07-14T04:20:31.000000,OTHER,ARCHIVED
87459,Alex Jones,"102 Cedar Lane, Belfast",2025-07-14T09:10:37.000000,LEGAL,LEG VERIF 1
38921,David Rodriguez,"132 Pine Road, Belfast",2025-07-14T10:00:57.000000,TRACE,GONEAWAY
61934,Sarah Johnson,"36 Maple Avenue, Cork",2025-07-14T12:26:24.000000,SETTLED,SETTLED
10506,David Jones,"106 Pine Road, Waterford",2025-07-14T13:11:19.000000,INSOLVENCY,INS3
91435,David Smith,"2 Sunset Boulevard, Dublin",2025-07-14T13:22:11.000000,PAYING,PAY CURR
34629,Alex Martinez,"67 Sunset Boulevard, Galway",2025-07-14T17:21:14.000000,OTHER,ARCHIVED
61708,John Davis,"142 Elm Street, Dublin",2025-07-14T18:01:12.000000,TRACE,GONEAWAY
10388,Laura Garcia,"58 Elm Street, Dublin",2025-07-14T19:57:24.000000,OTHER,ARCHIVED
77535,Michael Johnson,"25 Maple Avenue, Sligo",2025-07-14T23:32:11.000000,OTHER,ARCHIVED
53016,Laura Johnson,"197 Oak Street, Belfast",2025-07-15T04:16:50.000000,SETTLED,SETTLED
81469,Sarah Johnson,"130 Elm Street, Belfast",2025-07-15T06:33:23.000000,PAYING,PAY CURR
17346,Daniel Wilson,"37 Riverside Drive, Limerick",2025-07-15T07:33:24.000000,SETTLED,SETTLED
65428,David Jones,"35 Hillcrest Road, Limerick",2025-07-15T11:14:43.000000,SETTLED,SETTLED
19413,Sophia Jones,"52 Sunset Boulevard, Limerick",2025-07-15T11:39:55.000000,LEGAL,LEG_NOT
58473,Sophia Brown,"162 Elm Street, Galway",2025-07-15T11:59:45.000000,PAYING,PAY CURR
79212,Sophia Rodriguez,"177 Oak Street, Belfast",2025-07-15T15:10:50.000000,LEGAL,LEG_TIT
22367,Maria Martinez,"51 Elm Street, Dublin",2025-07-15T17:22:17.000000,OTHER,ARCHIVED
34650,Daniel Miller,"37 Elm Street, Belfast",2025-07-15T19:12:18.000000,COLLECTIONS,CASSIST2
35861,David Johnson,"103 Cedar Lane, Galway",2025-07-15T19:18:42.000000,SETTLED,SETTLED
15680,John Miller,"125 Sunset Boulevard, Sligo",2025-07-16T01:45:15.000000,LEGAL,LEG_NOT
51596,James Rodriguez,"150 Oak Street, Sligo",2025-07-16T04:01:31.000000,LEGAL,HOLD FO
88333,Olivia Brown,"145 Riverside Drive, Belfast",2025-07-16T05:13:04.000000,OTHER,ARCHIVED
85557,James Smith,"69 Oak Street, Kilkenny",2025-07-16T07:29:53.000000,LEGAL,LEG_NOT
28382,Daniel Miller,"64 Maple Avenue, Kilkenny",2025-07-16T07:34:22.000000,TRACE,GONEAWAY
26168,Maria Williams,"120 Cedar Lane, Belfast",2025-07-16T08:34:47.000000,SETTLED,SETTLED
91001,Maria Martinez,"127 Maple Avenue, Waterford",2025-07-16T10:55:09.000000,OTHER,ARCHIVED
95274,Laura Jones,"120 Maple Avenue, Kilkenny",2025-07-16T12:33:15.000000,TRACE,GONEAWAY
27543,John Jones,"90 Elm Street, Kilkenny",2025-07-16T14:05:20.000000,OTHER,ARCHIVED
25733,David Brown,"63 Sunset Boulevard, Kilkenny",2025-07-16T15:30:30.000000,OTHER,ARCHIVED
86650,David Rodriguez,"156 Sunset Boulevard, Kilkenny",2025-07-16T18:07:40.000000,COLLECTIONS,TELSOLUTIONS1
57663,John Johnson,"101 Oak Street, Belfast",2025-07-16T19:10:14.000000,SETTLED,SETTLED
